country,year,energy_type,production_(gwh),installed_capacity_(mw),investments_(usd),population,gdp,energy_consumption,co2_emissions,renewable_energy_jobs,average_annual_temperature,annual_rainfall,solar_irradiance,wind_speed,hydro_potential,geothermal_potential,biomass_availability,energy_storage_capacity,electricity_prices,urbanization_rate,industrialization_rate,proportion_of_energy_from_renewables
Australia,2016,Biomass,3664.309739985292,14076.03220278726,9435661483.226503,482753423,156289063190918.12,402930.4771079949,485251.8987440185,183893,8.902323326631738,1920.3896088258275,110.89162728550718,10.056980741357796,96.8023483987606,91.98049860049407,74.97065908333484,121.9415587086344,0.35347317751595,75.19412901648033,15.214316891133585,56.27360699630815
Russia,2006,Hydro,94249.46765139968,15120.29959884661,2127105289.530668,190649778,45527106007104.81,803971.3391672221,177673.9383516928,128669,19.668107810262885,355.9133743015501,143.36066588263384,0.0777387074912999,79.46203125601474,51.104661669366266,19.14749564473928,808.8287318528675,0.390808117077387,39.49952569922378,36.37893952805666,74.33019228531727
Australia,2001,Hydro,16808.724786557144,26940.359119856093,6993261222.618526,863821819,77837670919907.38,753752.5851330196,247172.8058301636,825788,4.347898412678445,1414.0729211432092,144.0631782932785,7.196715580375032,82.44686897375209,93.7208753958306,84.30197956093362,439.5198377440126,0.2771460034161684,48.22982787477373,25.259984466084006,41.645630898987285
China,2017,Wind,49368.94719872028,19485.01966001271,5998591964.380783,766238044,87534475714075.83,632183.5857485887,36380.24395355667,946496,-7.127598689225075,1746.7346841956803,168.7206483764133,11.004286921717576,79.61526577548193,0.6976782051643982,22.11661373903916,343.28226693839395,0.3394866898005808,75.99945463673905,49.02790992961129,48.00153081322303
Brazil,2013,Wind,74901.76182880675,16277.655372185867,6485186265.805816,469021990,61803333501862.87,313914.7127782988,475550.2922370217,870866,3.5815735478824475,696.5031767185291,244.3198783576561,13.65594817930971,91.95277996568862,60.71915636837627,85.33377175113894,585.999677972697,0.0642418448011952,42.57759220625553,62.66966745002277,91.87462862124872
Japan,2002,Solar,35197.16378566733,12521.966395790052,2916550898.708049,633006721,114772813035375.62,339555.0957486716,262947.37401914666,79814,11.697236938387078,2787.929351578553,228.2803587976262,4.395492058260258,15.624864890018298,96.52566712772916,43.46828718606438,621.355435930238,0.4067565067896452,5.462405367927081,53.06401874507569,67.35485330569769
USA,2012,Hydro,19481.30062161508,46958.910920901966,1602176006.742132,131157894,130038656486427.08,10652.10880733238,811967.9123279311,500281,31.41864937365088,2542.6819106173434,108.47931708929616,3.798876060640869,13.370593806266262,22.75929875151525,11.133886963548,805.239990053942,0.0810528254415096,32.6119965768165,76.61268339952939,23.617227140780862
Germany,2006,Wind,48853.14780309687,20896.54386138373,2600842136.5479546,916723737,196669289545631.3,933903.3474886264,92107.68000081144,812790,20.18610771439375,557.1944503611726,219.99222703536051,0.7781605463744307,15.67081501402412,46.33466086891202,59.17659229657134,544.0996244781209,0.4690273349744379,77.4446533204386,78.14417052358917,30.367298160099843
Canada,2018,Biomass,1212.8007292257769,43516.52948564672,356129839.6173014,764726197,69832977432024.68,118449.69555964664,647130.2852416062,515069,30.152434817589608,1965.7190678234213,155.82758430699317,9.968889509553009,57.43947827269628,56.52115466411677,22.97547399816312,120.89052295845806,0.0881180396996378,26.69399213818752,13.71531899359548,99.52717268989404
Russia,2022,Geothermal,29405.93533685868,8987.426910172637,6141636204.0098295,1191387773,156635055732981.25,31210.18755111567,939824.9378045452,265697,36.21353125390831,2475.8362834702684,298.92169119710746,1.5008350911148003,17.15791746128935,69.18714680154233,96.26727787797748,820.5365085462265,0.4173882730317103,83.3237215144554,87.81106861198047,73.24771413075712
Germany,2013,Wind,20992.594994071333,41824.861047717815,8968476909.3287,178462451,65991618798317.12,49856.872352001286,430706.49530884775,191658,15.554542290359835,1074.4453998482588,210.26505574058436,14.405657300913052,17.963695708766757,36.789628661485374,98.52380595872629,119.2057236832484,0.3339827448685332,77.1066413784389,50.10888721067632,76.421452520848
Russia,2022,Solar,72830.2016887548,25301.2474978653,390764996.7931766,419146621,58366550215591.016,13944.00322449117,7331.468849521602,347781,1.9845898691005424,1294.8602264383292,178.84873844697597,9.99043790299802,84.72560061519131,35.861358794657804,1.002826239864052,854.3048670081721,0.1258402923381532,57.3800639810777,80.75071392000382,0.8629067488551301
USA,2010,Wind,27738.221028857504,5057.76122246879,1307530537.541185,1342164799,48058410445068.43,72698.20653718374,775857.2218019366,685453,36.366744662866445,785.7994827871402,256.7219981697516,11.035509715720982,24.51903274462981,21.29472969794787,7.964852733017458,414.9278941259496,0.3018386152985199,23.72431719805821,75.28090115355194,93.51706559535768
Russia,2001,Solar,42514.46983847527,41521.57698477429,1107618298.0991118,782186939,57746184197053.055,827884.3406444839,600333.2644180477,631774,-5.84069446998576,1414.3853468119055,194.17030384457348,13.83119956363703,84.42943947328077,76.06456376523853,19.33857149877628,728.149972716194,0.3543187779426802,95.20537452785608,17.474746687989708,98.88978470403472
France,2006,Geothermal,25466.79200175526,48108.84899506625,5150005151.715833,36019661,116856166673775.52,947556.0602614924,852408.1527524126,614005,37.084608757718776,2671.211801634625,215.6426967242262,11.813526806211916,35.97136293772729,15.52497950698597,33.30085777466044,507.0724177324764,0.2937546459444128,98.12759023699157,55.3734027644344,63.91303312971963
Germany,2021,Solar,89707.40554796609,1398.3865206116006,6228336699.353053,67559919,162196920235310.84,994011.388386598,70640.1999841837,278779,28.8111551690857,1574.0007886213664,175.35122879398114,10.7861477428616,39.1451945837377,59.08012678088864,40.71560557031143,141.00807022743135,0.3605950843591679,74.07465475495277,17.95670797902614,68.2670531857537
Germany,2021,Geothermal,5759.950659834005,16205.780130059737,6201143864.727771,1406355512,77469307408213.33,192715.02623038055,338983.69840888097,35862,-7.799266768279741,372.4209645923544,163.03209249550537,14.696099725236191,98.76582435447952,29.342554549733745,58.41328261940666,962.659144927759,0.2603573387003526,29.62351669414087,13.118122241813824,1.5536147329398564
USA,2022,Hydro,88370.74774581734,31082.296445326785,9830475098.660671,1237419821,176230206106704.78,687526.0627958956,104122.05717482364,720116,37.875526789347866,1823.4272738887996,175.27553326181624,14.715050299884613,48.920934819514784,40.39346498999525,82.4405050117636,912.664652003766,0.2559301825561224,37.2105597257066,75.06786608512303,75.71248909353334
USA,2007,Biomass,10417.56998315586,26456.507601079746,9298412806.965853,71261299,123647291500442.8,133929.88704919492,165736.37460069585,69146,19.334141159745307,2564.803724362912,265.4739609369285,6.41235810209555,73.962077071805,46.51308939551837,86.52315193529215,586.9665386299729,0.0789178961269301,79.85965284924586,87.1421960394903,89.92399200290248
China,2009,Solar,20512.530328779325,4025.1008806292666,2161727167.9619617,1245517659,169353223229099.28,592269.6883545571,252004.36936720923,537068,20.380901845837847,946.7187217705429,116.264194979547,11.814230497209223,81.39327486638975,53.06571699608021,1.8061947974035708,657.723238405839,0.1814733434171885,43.65831748497405,90.83390978322971,17.354900388286932
France,2017,Geothermal,32850.94081002606,33230.469420373,7154363868.812696,273101311,98698505735806.72,577467.2008776091,92948.76434891469,574385,9.1595366593802,2262.5146222636463,117.16847239506998,3.7829281360378704,75.28559637434937,29.270357161166537,63.45123884087634,178.0044462922253,0.4406160074214691,56.65763299888241,40.95428879222715,83.62760548931108
Australia,2008,Biomass,86807.62706531092,22419.58315207076,9983412968.362823,380296795,42816539283208.23,435874.2104397402,364518.5412083715,555945,26.932116081831275,1172.189143636116,118.41649498331222,4.648482960779523,19.4799975613156,49.95320936186304,16.31018515182999,169.75516667381112,0.0591794891292844,88.89642245960117,32.6117551311528,79.0045349496395
USA,2016,Biomass,12785.143213316953,24658.65006205258,4689555380.938195,841872793,183736902337435.7,313683.373419294,460060.0838303817,931587,10.07975788688141,1314.957600558877,194.1062032952483,6.108640214705318,99.25404542502945,4.543591890766807,56.92711569507482,965.760374841054,0.078089513660218,49.00397309103539,78.63457990584519,59.846800383494646
Canada,2016,Geothermal,26997.937537764406,23165.58920743515,6185572779.230324,1181344843,131006355162918.42,536897.8831476958,813022.6865305349,38901,39.38338281537914,2441.451947632854,167.41694039525453,8.496221522917818,96.12592011878247,22.02845826679598,49.86780254968956,790.4805018731797,0.4451288231382059,80.2445676673038,47.44427700602587,94.90375013742396
Germany,2017,Hydro,45353.8851946405,47902.92141060967,2008074298.790257,1424769699,42417039428915.56,44274.148319339285,908128.3383783178,564063,25.703103230249702,1500.4277354235496,104.65168568348147,8.784594045688731,53.79262075655765,84.21981580564443,79.70367677134239,169.90029847079316,0.1477512155883175,96.20891801295772,90.96211106620416,75.86541302192416
Australia,2009,Geothermal,53915.191481932845,825.5514609221285,5047067938.179388,336023017,180909974436852.53,436819.7762536412,957720.3505771084,761528,38.82079542402162,1832.5344862889604,210.92839855317231,9.22600324087171,31.21606450645389,11.60125534164612,67.68432942445997,766.5733800684558,0.2451694082501014,41.55478267190607,53.38605339420578,97.16316956333225
Canada,2023,Solar,25364.63907005091,4050.891046815605,1774233896.5642629,1463136909,173445306219571.62,897019.7280485469,293916.2945914488,160933,3.353429722360005,1114.298376182967,246.46520474034585,0.5661330204284265,93.77102477137788,77.33229702217962,88.82969043487952,703.4083738780122,0.4651280549533823,63.72183497661816,80.25409381112983,78.1194319104624
Russia,2019,Geothermal,84973.21183305395,38093.57396314651,7197735440.733984,692450527,169322764187423.6,746494.4472451855,377825.4793902634,377629,31.732761263602605,186.95411386038404,253.17800224540576,8.770270506693063,94.69658124606876,39.24078462532198,24.90267017607925,237.9960874994184,0.2133856187557565,73.6903069865072,58.12003153111933,84.56621876255691
Brazil,2003,Geothermal,59901.62581091204,40913.1344380521,252286533.51474825,1057997459,115737074102129.84,317172.5041211132,468936.0539368217,944522,3.825838049986983,2645.5762722168643,106.9523580371942,5.341011924236266,94.98553258168972,44.0618439405752,61.670150933716826,617.5774106152833,0.0689298709973165,79.17642028145431,38.4138901193559,47.914738268448765
USA,2011,Solar,8300.68875247285,28239.028720449707,8811007664.956108,414882493,17836501783264.99,259332.8709480058,935391.8067588188,378199,-4.487793481946053,1553.6711162699305,266.8778808351793,6.549824731711384,66.37990716691145,17.23451049012741,82.20104548696257,425.9283423265055,0.3723875622144612,82.79071408100695,30.11788515865166,42.96431361476003
Japan,2018,Solar,95840.67668962688,49538.50895614951,275859739.64895684,1209494009,104430912464435.23,256959.8350883792,451966.05181634845,443197,29.494636520400896,1930.8656936066352,158.79263695316243,12.26530248356777,21.229359940945645,88.57928480618676,73.46454917580351,634.3884377513275,0.0687472808788389,30.57836217126305,29.065403248028552,57.78423877358719
Australia,2003,Biomass,11977.333019942958,8778.474463325672,659340145.8173891,1180825343,188819791997307.6,919180.598236852,958881.9374673142,327165,19.361881301426077,796.7032875687363,145.26910346104717,10.689119804603928,13.649824792033192,4.030150525230791,71.7306300710531,213.7302170516324,0.4924079192182519,87.03925093011506,76.87177512136387,46.14704227555584
Japan,2006,Wind,48685.587578423096,21724.577398810517,7483502102.771353,709091720,16324259431246.115,770931.0906249702,544716.2163996461,521272,2.829685893306909,2890.5468233627307,137.0388119666951,14.323479794827772,29.394711424378773,3.3193240167232463,90.7069316359066,344.62231695062604,0.3531850245381175,66.77730522505277,86.91735051267383,79.1267876577876
India,2004,Wind,45651.39033153385,17882.67274742286,4768448557.184646,645504486,199667215298513.5,513634.72697281546,234652.15939140128,308358,-4.364073337221871,1546.3003028996045,184.64535223199312,12.293354492549495,10.981476884263442,81.71839298117519,3.1094652052977345,447.487028861357,0.1948615815269023,46.11660444090702,95.02360233282768,47.58658595023088
Brazil,2010,Hydro,65228.7308921127,24657.92523933588,6175086866.494151,1481176058,14842124505357.36,178042.31690438872,678033.2471073557,928160,7.474386939078109,2720.3870845392444,295.21100117873345,8.434398872866295,61.6342189333452,42.21464668841528,26.89178460396032,328.49418904639754,0.253482642846334,98.27272698440264,83.02127868532185,25.483574783973527
China,2018,Solar,12008.9986357745,46761.24701787312,1518153986.1574996,1070850175,116221292260782.36,962880.3999760328,45279.46435062282,91366,37.02919424006956,568.0422991310191,206.52189002315365,2.318061380949578,14.471173451610186,8.444622555062153,65.28514784852511,421.6893500002672,0.2365370182161636,55.8783207155026,31.977862511389944,63.07713174347768
Australia,2016,Biomass,5815.217954428375,14805.69485421267,5601201685.611583,1280189246,159577010337705.28,863299.0851180549,174403.92599714352,239166,-4.99389879080844,1118.224710588067,294.9067442868961,11.526078564530026,17.007255736406556,32.39714339234801,46.17190853822336,660.1448993691885,0.1607432420095824,73.41127085805797,12.82381558119765,90.18222074864865
Brazil,2008,Solar,57639.970769790176,33413.2603549555,1764107043.656088,472823296,129790933359696.23,81797.91757437916,874554.3996262769,577974,23.3590040652152,988.3013166493412,235.65418696674357,11.01253256187487,51.37544909577747,0.5349611335441984,85.43540536833062,997.5616070653124,0.1742188681872219,45.96733543156263,36.89843947246106,37.332627272355744
Australia,2009,Geothermal,33395.662152011515,32887.957944125985,9902785572.34254,1137883222,170203730794792.97,165641.46409646067,712144.0398921834,309634,38.48069886696844,1361.7081574164183,296.5646085740626,7.872516393009051,18.57693143225793,41.56389906758474,23.22908870339576,451.2608012085773,0.1818703542557825,59.0190090441262,20.194215629491808,90.80571996029676
USA,2003,Geothermal,66115.13292110035,42206.14074078504,2365119297.323096,1256405746,146896786022901.25,177550.70047209153,324744.3840809581,230872,22.298601243611813,268.3676824294233,193.0292797513091,0.5573760808598127,84.93183765001915,49.53507580934093,36.88055860991882,68.29212772039394,0.3619240377043478,74.59935058810127,48.96117410384924,52.32846316506868
Australia,2020,Wind,64842.97201786379,8474.584723418317,1693257001.4773245,125997715,186927866106356.8,628460.2701426708,889851.3856841243,792485,20.2438264455945,2471.709345079601,138.49250813868167,8.74970248825856,38.48824515525787,39.828039332200994,68.64308788383315,727.5925126137231,0.1772307712627614,97.8134527729521,27.360979837214597,98.53949229509712
Germany,2005,Solar,18786.250673776813,29224.228427427883,9936914829.278454,1399266109,90203059399320.42,244657.13517316227,385327.2177959639,449882,-5.946045983397665,1364.1923292623117,173.12979037531488,9.823062946498888,82.44453211358905,2.67454884756515,96.26907804892194,942.1348802963482,0.2891493343844398,16.55345206172948,98.7330182333504,22.704023674176945
Germany,2019,Biomass,31773.95994690832,24469.27156134388,8857045087.587505,918474127,4879205630242.752,47377.20204373554,585274.6286385184,440403,3.453632665137583,2916.8257541960734,139.75958137661314,2.939311146419527,4.752098941438144,14.075426847643268,6.66288603961479,953.08751291014,0.0640655125703694,40.67316549588868,5.668895670764462,79.11970978811894
Germany,2018,Hydro,46183.2131885331,28490.87523102073,5932429367.919293,236451081,104026858926269.7,114987.07956411743,802276.4493832446,642424,34.92374820033325,725.5957831146436,228.54745707737828,11.981316005873827,70.03345451233646,17.850942804429604,72.73279791827986,547.1997122485459,0.4047605790442473,44.52632773051022,40.16017889004989,58.63153577171325
India,2003,Biomass,61695.0646484009,11924.046615037314,6303439558.945553,409846655,99715086267618.38,431178.20055590617,761549.8630628993,197227,1.0952159517424818,2749.854628227085,145.41301122888814,2.841306303464828,8.450072259180585,42.40491713232155,55.34368392297755,387.26043770539366,0.1209256531762055,83.55479771880134,0.3118958463797172,56.06160235561107
Canada,2007,Solar,60064.59443599544,44469.003816198194,2594213144.472237,177660023,171050696753648.16,166130.76767924646,725511.2633656503,498727,-5.948492382173495,1235.686875457905,163.54590576393466,5.165741558349455,15.705869791028126,7.046488388824168,0.87473551653513,776.5050337265467,0.4544071448433823,20.94059707757672,20.09242302515142,63.39593484760915
Canada,2015,Solar,57907.75540292019,6237.433248409118,4458384846.976793,1097041449,183127854880216.44,586575.4946612895,196917.0038182376,462007,22.864816611769,1209.179799432738,156.1276741313918,8.667560719866866,90.71043491440189,87.07802095314305,25.009370310794488,439.7689431362356,0.3650881978424189,17.842063903968185,79.66588687370366,46.30413567918741
France,2004,Solar,51753.5890568964,655.0244724736651,3638232086.17895,360936527,43453576398604.82,693458.2906419575,181280.49370940652,415325,28.4053313324857,466.8850791177263,295.25139610674785,14.45521089108711,62.72234083200387,48.642956893827424,37.550121256537096,526.8575172599295,0.1597771435787793,16.79003843460868,42.78767610661603,11.350759090797958
China,2023,Biomass,98172.26809406282,42499.148166711406,277227896.3795677,358916864,146191639730047.0,920029.4854552792,360934.6125935884,493855,24.004122280985463,1284.6136730841602,118.9370731883386,10.381135637915408,73.24973761381712,12.343959921292637,87.69807151790047,275.43945630711136,0.4384025242537366,76.63747097016429,51.43599476966458,22.804671370627627
USA,2019,Hydro,64697.26364054895,30076.26883068484,5502260539.8813305,724977654,23014752369717.7,921397.4571919012,91505.1282714569,807126,-9.890216352976209,2746.43191881026,196.2015295053519,8.0872031663305,56.2662728369022,79.47569122534162,67.31443760728294,652.4726456847987,0.1517992250949999,32.23851398812847,14.709038367842886,40.64832467317117
Australia,2011,Hydro,59120.65596878495,10496.426768550464,7082683340.775986,498588866,81807052396949.1,746346.3261597891,138191.7564916957,764615,-0.6624480373037951,1913.553020622384,259.3178287576226,13.64543575828276,92.32267571396576,19.034087425062385,0.0257514452375429,963.1036043324196,0.3952210299603242,69.60469987502033,81.63592612336865,32.40010574290617
USA,2016,Geothermal,82133.14890617001,23202.33063005727,7587149123.083642,444234387,46817055260141.85,84590.64880693323,272251.8839718574,238369,32.683310768416106,2753.013147584872,203.61604188715316,3.601502715917912,10.582223349114184,37.67762499151783,81.27313950603721,546.790849993833,0.3046709946517401,71.61739357755434,95.0386770689289,33.32287140045066
Canada,2003,Solar,16066.664731957646,15333.81306229146,9361396770.29796,1294028647,83869958064395.03,335788.0005634509,518107.5368972632,399077,-7.5426031316477875,2726.0906121874723,298.06703064112975,4.535067079216829,69.95260428583038,1.2177633817352596,57.02410729527583,121.69977074478764,0.0702549793765046,0.3334176620516604,65.43744847377387,10.108037073391408
Germany,2006,Geothermal,16852.153494465812,6140.193003663744,6652237278.682168,1048038168,45807963961189.92,796368.1268975806,426239.4137500046,174114,29.728196171513567,1681.8309369318026,261.7691429186964,12.590665682178134,82.22047317732455,54.76522644857064,72.46016553209003,95.83088588361116,0.2642398920649021,83.1752584753567,58.58344244817252,29.0042746348233
USA,2019,Hydro,89344.34959794655,4127.8615138121895,3944205127.3912873,635171162,40468040420869.98,875964.5581128638,212725.1091580468,265938,19.38111998502065,1112.383770269312,104.70817024240532,14.149545624820176,44.40568292781906,44.07771109492076,19.33491517058753,463.31893970652,0.1322101296476794,96.82963697869204,18.248140938964383,59.03015439570968
USA,2005,Geothermal,27698.092898217124,235.7689088006458,3215394129.335674,286093049,198814436465567.7,423588.1730180927,175636.8181969417,50371,-8.823484498225877,1041.9137140848802,206.57846595033823,3.260521446944236,78.6407947562875,37.977045635926,56.07438688909088,153.63307877750103,0.1450473182172171,73.01336082843692,86.69428153182311,69.4802527148538
France,2002,Wind,37078.45551968889,40639.8162322813,9049422890.010912,1311304127,37115592838152.23,145118.19343430552,319980.61974621244,1320,1.286625702248676,690.595974381906,208.60502975990795,9.685733004855132,85.30490581746767,5.282065569442585,66.42332394940377,343.08926366513504,0.4390213790083759,96.86672186648195,40.47403321388724,65.71998209929774
France,2022,Solar,66467.23004541552,40867.55882260977,1876380517.9551504,415103302,3198676374967.091,864791.6324758715,954393.304629479,186003,27.268796584289326,425.9928209862403,189.05630309882892,6.638997200244624,37.305457125198906,45.007848789670255,78.4979727477709,778.310673799113,0.299849178003686,26.465442852933773,38.599313925282594,95.97194050838831
USA,2019,Hydro,5668.125861949007,14020.39964529756,4142253707.265436,166679046,143983937763901.28,783641.938992698,126186.46752848568,88006,-0.157293957566809,2280.944210342428,273.2390365378039,10.346330888983188,98.27438074655892,13.643348311151682,34.659682347723674,910.3330394599744,0.2607297849926353,67.44898776780143,95.07570107156212,68.09896728605214
France,2023,Solar,13943.24081885696,31270.387022796367,5941298238.300728,595312830,116708383286377.66,124475.28072174062,147075.25276877123,84047,-3.080500580330611,1088.779346124296,154.69774051537158,1.5776844141685769,70.61524364871401,51.64364024938073,78.11355911049014,369.3285838981809,0.4685616919113911,99.91041725809436,27.88287097098894,63.335356532634336
Japan,2013,Biomass,97343.62583431655,6997.247930585866,4829174522.917884,54991115,194054780918016.0,649395.8091538968,805817.9379394175,471188,0.213968918168609,768.6587810659672,199.5847398357556,5.389410687924764,43.52515823129007,88.16525382437817,22.37565788656024,816.0142818963905,0.1629050417770287,99.83516680644922,80.07836162407035,91.1072501954204
France,2003,Geothermal,62180.409541138826,9350.33808199662,2291851888.2362456,348113042,134936755786603.7,304637.40478244977,658460.6154858387,162962,16.097980385437996,2689.91077251572,252.05109306353256,8.900400618489627,77.9385090092394,95.68797686222138,53.72004978192456,120.19766310697752,0.3713450108670039,49.94531129107623,9.579844726026476,63.851331220401065
Germany,2001,Hydro,5416.980610720419,33445.28067575513,7211532980.056118,885763585,12367480483616.297,769800.659963296,830244.7805683404,213966,20.27335244872497,2600.2061086884464,291.3889154608368,14.427906947765958,4.428100683748959,67.51946921220153,69.0984154792237,35.296106118086435,0.4580931497114833,37.31574459177304,70.6642732622931,88.64933354493404
Japan,2020,Wind,5736.136730901256,11957.927513813354,5148660072.12721,1480933564,66411176539966.0,43298.05280027658,769280.9786823269,234509,5.838409238146067,2801.74124818544,147.3691305890706,0.9296320594219836,28.09149008084492,96.142541889253,90.89096029913436,929.7551678655916,0.4758875404112075,8.264344392498268,70.39378816483114,48.51897134802395
France,2002,Wind,92030.32970040668,25512.73842058391,1367900335.1038804,768155460,80831533430785.56,970124.8843108196,395151.22015359247,399949,21.33504509522122,313.96957570390725,108.38135019621976,8.01165388677876,34.22899109404104,48.083979000926746,68.28877783036921,888.1586228573318,0.2252670570014553,2.510202948942397,19.451986226984364,53.95687063362355
Canada,2006,Wind,61115.0083817736,1388.0507973269869,1618033311.9885414,481987364,194075539661033.88,110329.8268525608,772542.1198375787,530144,23.07467641252621,2386.389380620715,293.35681870920035,1.7879681750187977,83.0134063240952,21.582974129702293,31.01266421801303,444.7606291817841,0.1266728507742209,40.74355294870272,49.6974134853429,2.1937624926831933
France,2004,Hydro,66909.58219396726,3328.768748014228,3336327267.5815787,550801380,88468999421325.36,92489.65229732417,607896.1591327864,93793,1.9281209894388225,1240.0364604708343,128.92571652238047,2.090178947069427,66.08529194373506,67.2007298561703,55.25937206701715,324.2314921451606,0.3431914374713648,85.26128488442221,49.01474665324431,45.90499321037315
Japan,2019,Wind,95278.05467702769,12936.643494854312,6392790392.940807,858839280,12750011939399.598,862419.4366086912,713336.6821461688,290716,20.7182343897444,778.7925796835327,151.14610062364676,3.0284566145674,92.78699505931132,52.33412189689876,9.212165210924262,535.124723436788,0.4194692837746545,74.0562547428371,55.35846013709092,11.808842062691182
China,2022,Solar,45940.103362710695,44770.593635212266,3403419322.989101,1461199397,164070300674581.62,171060.3403317751,691156.0008495299,840411,1.2253260340961063,1746.9024076478336,181.19609564996392,6.142891397058016,67.85877479610912,58.42914603674621,4.999802184837443,206.847360950447,0.3424228871411067,30.940667878849137,98.6409822512378,1.4673585303462744
Germany,2000,Biomass,37896.3468323555,46871.812295540345,539614232.5240009,452517642,27497237062776.062,519390.6206040309,757138.1287439817,152179,0.2632446730731068,2960.741365795072,143.4585662752401,8.425511055240424,90.6974270896601,11.413380017101884,71.99196061886276,431.2794381429057,0.2192918334875243,72.54698264491968,45.12933119868293,58.358489079537776
China,2019,Hydro,44094.43720421914,28831.85781429182,2261920517.899616,112984303,144443214947604.72,578046.8295864055,838944.0295892898,261427,39.6027457025516,1946.739834992177,217.50683297888517,10.48354675211682,33.125842413801344,46.61681496079852,14.59307551703384,862.576236837092,0.4757608055343636,84.93426528033574,16.526445639419595,85.07679276999671
Russia,2020,Geothermal,64570.54194074204,39473.50300798782,5343484024.86836,700907866,130705066320230.88,11711.779202460724,473242.1038088134,836760,35.11142315646841,1849.6329042148973,262.900207649041,0.3501507533518483,76.7253116430037,51.093474130987474,48.00525873504119,744.4907852264639,0.3476549676610481,9.643181964517876,47.25912125645918,37.96449271619667
Germany,2000,Biomass,57493.84062679753,31312.885481368307,829598213.642994,1174661464,161650358906035.88,783677.0893012843,33714.16546258601,229807,17.32470177801547,1367.3887618610952,194.9563576084022,0.5469344403283716,6.206676020912982,25.938808225968103,89.43436311020318,79.70784392507754,0.3600246426884316,53.24862434778459,27.74799871107274,39.909683105164206
USA,2022,Geothermal,10965.273889632928,44860.25620690171,2482719066.645601,112569807,53122808486391.27,963221.8395273556,981994.5684855508,388499,-3.8097210804044126,1493.7536683208364,143.2308584023069,0.943912180874456,41.0248909402188,50.028448965995366,57.92606414925018,242.32301387343207,0.1213072100395604,13.015023744404608,79.75118672620843,23.65585307431011
Japan,2010,Solar,42193.57348156025,38819.77954180622,6294758286.738157,182147442,91521007817351.48,777644.1490114147,803999.3346357421,973308,20.38567995945188,2371.23058858132,178.8951147519295,7.903775948858474,21.347462012094557,78.01745266543082,4.304024250609473,194.02030314696955,0.0904713430654611,51.258409722428944,32.29969258332843,68.01687033597207
Japan,2004,Solar,21915.827222164902,28999.643983735383,2144333845.8711,1150731754,105474424557568.8,321594.7601175846,4627.649591076579,55698,16.392570707392416,2455.276606784042,261.8616406151649,9.933382732666535,2.2223513919210403,76.41524018551316,60.83996028170612,459.739469615925,0.4336131327213534,26.831268771811267,11.719106990279304,77.79955180468541
China,2023,Geothermal,46262.533606435005,14649.243369997705,9388212521.75568,1298860863,37354026325489.484,640499.9471179647,492592.2173022379,650486,5.802248157191928,2631.892245580651,138.78787705170305,4.230274417264273,60.50181098975263,21.72243824746841,79.07328283134085,167.4327907967753,0.2768874309858485,44.40098587000664,3.8727755935708097,6.371089686231201
Brazil,2018,Hydro,97737.0366665524,43126.24149387413,6430971433.657601,78137240,25656601781270.12,835039.2863912964,737678.6189327893,217950,6.520341581971131,997.9592512930486,230.34298997881305,13.048289422795522,20.946887174196725,59.64061819538866,5.689560208361022,970.0389144550336,0.143438704525492,83.56877283372054,68.29559274242943,90.04984123915514
India,2013,Geothermal,61853.106180707546,46087.59048016822,8394655364.845868,134557168,78775593005970.83,756494.8647615265,109732.77826313586,39379,8.370804754177339,161.14480967699993,111.56302997076344,6.434899832187588,33.20380383572065,10.396076720589043,25.772523043239648,29.541458606094952,0.4404026237769504,83.88316312115623,27.93332756735468,97.42971246097127
China,2000,Solar,67689.89063558202,33246.41273263869,3336333434.479404,129232881,47516967169593.31,703788.9706898028,524248.5588182077,852512,-9.423339351894253,2095.8993664703203,114.23694292889634,5.280631886503254,5.150490469770097,72.67668349391673,33.72234464214273,610.2643824765013,0.0954645540686641,1.8429275148036608,58.404794091314535,82.36789114815849
France,2003,Geothermal,32055.239899406926,20991.079282213497,9715740883.314848,1027967209,195384798975376.84,441685.751979923,357537.59229080094,842383,-2.9640950704111013,166.36350380157984,292.75334941064034,14.79165482624532,44.85328360470869,15.821416889577044,90.66268740536778,756.0397285747606,0.2991129294963881,89.48605342757041,39.43503645072569,12.037660114234484
Canada,2010,Wind,63235.635498340656,35709.00015265731,4949848935.167341,226192649,185752557049032.3,647172.1337211925,165920.39808648397,349688,-8.135568570688786,2602.0658445129247,125.09541429476263,6.090293833717113,91.5978831071686,6.235861667910136,35.01511541940169,723.6506516670973,0.3741168695097295,16.29125874967454,96.39703967584124,13.549794673476756
Canada,2023,Geothermal,6803.6810748933785,1140.7425465230226,1518907041.6639829,867671508,61194191936435.88,721387.0985334137,578307.809692036,82773,-7.610763836403952,511.312754262268,179.7302711265647,6.925394638591797,19.812504471930517,70.46616761964162,4.43006399064092,277.4104251861985,0.0707330519724924,2.6979835416918507,10.78693550271953,60.874441623938125
USA,2006,Wind,47808.0130761716,6231.067444064624,1469058509.667223,1365783118,74034912911792.88,193634.5283876724,798907.6477300376,512358,39.44391276569591,2930.294811364658,154.05914960700852,2.109590565485948,58.26959326130332,2.8860416818341394,74.83997956247663,126.15992372091156,0.1502901072295529,63.62987363678146,73.88904282806304,25.333931843387457
